neighborhood_id,neighborhood_name,device_serial,device_connectedto,device_address,device_lat,device_long,device_tags,etl_updatedtimestamp,is_current,org1,org2,inside_outside,landmark,shape_wkt,POINT_X,POINT_Y
N_568579452955534204,Dorchester,Q3AK-CHXF-RGX7,DOT-GREENWOOD-MR76 AP2,"189 Glenway St., Dorchester, MA",42.296553338999999,-71.080653905999995,{},8/19/2026 2:40:49.000,1,,,,,POINT (-71.080653905999952 42.29655333900007),-71.080653905999952,42.296553339000070
N_579275502070532581,Roxbury,Q3AK-DCRG-BFEQ,ROX-EMERSON-MR76 AP2,"6 SHIRLEY ST
 ROXBURY, MA 02119",42.323517334000002,-71.072877907000006,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.072877906999963 42.32351733400003),-71.072877906999963,42.323517334000030
N_568579452955534204,Dorchester,Q3AK-KPBF-RQPB,DOT-BPL-UphamsCorner-Roof-MR76-AP4,"500 Columbia Rd., Dorchester, MA",42.314769335999998,-71.067581408999999,"{BPL,Outside,Uphams-Corner-Branch}",8/19/2026 2:40:49.000,1,BPL,,Outside,Uphams Corner Branch,POINT (-71.067581408999956 42.31476933600004),-71.067581408999956,42.314769336000040
N_568579452955534204,Dorchester,Q3AK-KF43-SL9A,DOT-HOLLAND-MR76 AP1,"85 Olney St., Dorchester, MA",42.305607336999998,-71.073858908000005,{},8/19/2026 2:40:49.000,1,,,,,POINT (-71.073858907999977 42.305607337000026),-71.073858907999977,42.305607337000026
N_568579452955534204,Dorchester,Q3AK-ERXZ-SVYN,DOT-BPDC11-MR76-AP1,"40 Gibson st, Dorchester, ma",42.297966338000002,-71.059260913000003,{recently-added},8/19/2026 2:40:49.000,1,,,,,POINT (-71.059260912999946 42.297966338000037),-71.059260912999946,42.297966338000037
N_568579452955537848,South Boston,Q3AK-FNBK-NMB3,SB-PERRY-MR76 AP2,,,,"{employee,recently-added}",8/19/2026 2:40:50.000,1,,,,employee,,,
N_568579452955537848,South Boston,Q3AK-CZDU-7UBV,SB-HIGHSCHOOL-MR76 AP2,"95 G St., South Boston, MA",42.332859331000002,-71.044887915000004,{},8/19/2026 2:40:50.000,1,,,,,POINT (-71.044887914999947 42.332859331000066),-71.044887914999947,42.332859331000066
N_568579452955537848,South Boston,Q3AK-DEDQ-VUCP,SB-HIGHSCHOOL-MR76 AP1,"95 G St., South Boston, MA",42.332859331000002,-71.044887915000004,{},8/19/2026 2:40:50.000,1,,,,,POINT (-71.044887914999947 42.332859331000066),-71.044887914999947,42.332859331000066
N_568579452955538062,Charlestown,Q3AK-D3T9-C5CY,CHL-HIGHSCHOOL-MR76- AP2,"240 Medford St., Charlestown, MA",42.380109322999999,-71.061069907000004,{},8/19/2026 2:40:50.000,1,,,,,POINT (-71.061069906999933 42.380109323000056),-71.061069906999933,42.380109323000056
N_568579452955538316,Hyde Park,Q3AK-DHB8-QYBW,HP-BPD18-MR76 AP2,"1249 Hyde Park Ave., Hyde Park, MA",42.256467348000001,-71.124218393999996,{},8/19/2026 2:40:51.000,1,,,,,POINT (-71.124218393999968 42.256467348000058),-71.124218393999968,42.256467348000058
N_568579452955538316,Hyde Park,Q3AE-QUJD-D49Q,HP-BPL-MR86 AP1,"35 Harvard Ave., Hyde Park, MA - Roof North",42.257106348000001,-71.122089893999998,{},8/19/2026 2:40:51.000,1,,,,,POINT (-71.122089893999942 42.257106348000036),-71.122089893999942,42.257106348000036
N_568579452955538316,Hyde Park,Q3AK-CUSV-LHEA,HP-BPL-MR76 AP2,"35 Harvard Ave., Hyde Park, MA - Roof South",42.257106348000001,-71.122089893999998,{},8/19/2026 2:40:51.000,1,,,,,POINT (-71.122089893999942 42.257106348000036),-71.122089893999942,42.257106348000036
N_568579452955538316,Hyde Park,Q3AK-D9UD-UJSP,HP-BFD48-MR76 AP2,"60 Fairmont Ave., Hyde Park, MA",42.255117349000002,-71.119880394999996,{recently-added},8/19/2026 2:40:51.000,1,,,,,POINT (-71.119880394999939 42.255117349000045),-71.119880394999939,42.255117349000045
N_568579452955538316,Hyde Park,Q3AK-EQZ5-MHCW,HP-Maple-MR76 AP1,"Maple St., Hyde Park, MA - between Oak and River St.",42.254570000000001,-71.122450000000001,{},8/19/2026 2:40:51.000,1,,,,,POINT (-71.122449999999958 42.254570000000058),-71.122449999999958,42.254570000000058
N_568579452955538316,Hyde Park,Q3AE-7L99-733V,HP-BFD48-MR86 AP1,"60 Fairmont Ave., Hyde Park, MA",42.255117349000002,-71.119880394999996,{recently-added},8/19/2026 2:40:51.000,1,,,,,POINT (-71.119880394999939 42.255117349000045),-71.119880394999939,42.255117349000045
N_568579452955538316,Hyde Park,Q3AK-DKU7-DL3F,HP-CENTRAL-MR76 AP1,"6 SHIRLEY ST
 ROXBURY, MA 02119",42.323517334000002,-71.072877907000006,{recently-added},8/19/2026 2:40:51.000,1,,,,,POINT (-71.072877906999963 42.32351733400003),-71.072877906999963,42.323517334000030
N_568579452955538316,Hyde Park,Q3AK-CSTD-TEU2,HP-BPD18-MR76 AP1,"1249 Hyde Park Ave., Hyde Park, MA",42.256467348000001,-71.124218393999996,{recently-added},8/19/2026 2:40:51.000,1,,,,,POINT (-71.124218393999968 42.256467348000058),-71.124218393999968,42.256467348000058
N_568579452955538703,Allston Brighton,Q3KG-PACZ-LRS7,AB-BRIGHTON-HIGH-MR86 AP3,"25 Warren St, Brighton, MA 02135",42.349077330999997,-71.145489881000003,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.145489880999946 42.349077331000046),-71.145489880999946,42.349077331000046
N_568579452955538703,Allston Brighton,Q3KG-URWY-FMFW,AB-BRIGHTON-HIGH-MR86 AP1,"25 Warren St, Brighton, MA 02135",42.349077330999997,-71.145489881000003,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.145489880999946 42.349077331000046),-71.145489880999946,42.349077331000046
N_568579452955538703,Allston Brighton,Q3KG-VBZ5-S4CV,AB-BRIGHTON-HIGH-MR86 AP2,"25 Warren St, Brighton, MA 02135",42.349077330999997,-71.145489881000003,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.145489880999946 42.349077331000046),-71.145489880999946,42.349077331000046
N_579275502070532581,Roxbury,Q3AK-D6T9-HD45,ROX-ORCHARD-MR76 AP2,"906 Albany St., Roxbury, MA",42.330267333000002,-71.077908905000001,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.077908904999958 42.330267333000052),-71.077908904999958,42.330267333000052
N_601230550253962329,BCYF-Vine-CC_ Indoor,Q3NF-3J8G-EQXE,BCYF-Vine Street-Dance Studio Rm 209 Left-MR46,,,,{},8/19/2026 2:40:56.000,1,,,,,,,
N_579275502070532581,Roxbury,Q3AK-GV2R-TYZ2,ROX-BPDB2-MR76 AP3,"2400 Washington St., Roxbury, MA - Left Side Facing Bartlett St",42.328431332999997,-71.085671402000003,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.085671401999946 42.328431333000026),-71.085671401999946,42.328431333000026
N_579275502070532581,Roxbury,Q3AK-DEZB-XZLD,ROX-ORCHARD-MR76 AP1,"906 Albany St., Roxbury, MA",42.330267333000002,-71.077908905000001,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.077908904999958 42.330267333000052),-71.077908904999958,42.330267333000052
N_579275502070532581,Roxbury,Q3AK-DELU-84S4,ROX-BFDE14-MR76 AP2,"174 Dudley St., Roxbury, MA - Front Roof Facing Dudley St",42.328809333000002,-71.082408903000001,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.082408902999987 42.328809333000038),-71.082408902999987,42.328809333000038
N_579275502070532581,Roxbury,Q3AK-DAEE-MMEQ,ROX-MLKSCHOOL-MR76 AP3,"77 Lawrence Ave., Roxbury, MA",42.311295336000001,-71.076194405999999,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.076194405999956 42.311295336000057),-71.076194405999956,42.311295336000057
N_579275502070532581,Roxbury,Q3AK-DH7U-B5YX,ROX-BURKE-MR76 AP1,"60 Washington St, Dorchester, MA 02121",42.306849337000003,-71.081639405000004,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.081639404999976 42.306849337000074),-71.081639404999976,42.306849337000074
N_579275502070532581,Roxbury,Q3AK-CNXU-8WJA,ROX-BPDB2-MR76 AP1,"2400 Washington St., Roxbury, MA -",42.328431332999997,-71.085671402000003,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.085671401999946 42.328431333000026),-71.085671401999946,42.328431333000026
N_579275502070532581,Roxbury,Q3AK-HBPM-GUQC,ROX-FREDERICK-MR76 AP1,"270 Columbia Rd., Dorchester, MA",42.309054336999999,-71.075411407000004,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.075411406999933 42.309054337000077),-71.075411406999933,42.309054337000077
N_579275502070532581,Roxbury,Q3AK-CQZB-F9JQ,ROX-EMERSON-MR76 AP1,"745 E 7th St, South Boston, MA 02127",42.332112330999998,-71.030199920000001,{recently-added},8/19/2026 2:40:52.000,1,,,,,POINT (-71.030199919999973 42.332112331000076),-71.030199919999973,42.332112331000076
N_579275502070532581,Roxbury,Q3AK-D8B2-A4DS,ROX-BFDE14-MR76 AP1,"174 Dudley St., Roxbury, MA - Rear Roof Facing Palmer Street",42.328809333000002,-71.082408903000001,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.082408902999987 42.328809333000038),-71.082408902999987,42.328809333000038
N_579275502070532581,Roxbury,Q3AK-EJ5Q-V3L5,ROX-Madison-Park-HS-MR76-AP1,"75 Malcolm X Blvd, Boston, MA 02120",42.331905333000002,-71.090877899999995,"{BPS,Outside}",8/19/2026 2:40:52.000,1,BPS,,Outside,,POINT (-71.090877899999953 42.331905333000066),-71.090877899999953,42.331905333000066
N_579275502070532581,Roxbury,Q3AK-KFKB-F8EQ,ROX-FREDERICK-MR76 AP2,"270 Columbia Rd., Dorchester, MA",42.309054336999999,-71.075411407000004,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.075411406999933 42.309054337000077),-71.075411406999933,42.309054337000077
N_579275502070532581,Roxbury,Q3AK-DH2Z-PDYT,ROX-ORCHARD-MR76 AP3,"906 Albany St., Roxbury, MA",42.330267333000002,-71.077908905000001,{},8/19/2026 2:40:52.000,1,,,,,POINT (-71.077908904999958 42.330267333000052),-71.077908904999958,42.330267333000052
